ctype,quotedate,0.0833YR,0.25YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR,Max,Min
pwcf,19370130.0,0.143715523412952,0.1436981221722112,0.1436721681673363,0.1448628213898201,0.879974184079649,1.1190094380670104,1.2702719991051143,1.305500524234939,1.5732212981279865,1.946494537167351,1.9451477139290252,1.946494537167351,0.1436721681673363
pwcf,19370227.0,-5.340213522869744,-2.6903462349985547,-0.6536299837823015,0.3538078794049241,0.8799258628982521,1.1748398411500565,1.3417881945678216,1.362717627040598,1.6249217600840182,1.964099678524816,1.9189858715329864,1.964099678524816,-5.340213522869744
pwcf,19370331.0,0.2999328852789642,0.299857096982334,0.3030599360348338,0.568768503512399,1.2487055834672278,1.4860510409332492,1.5951532404935562,1.5867134719215377,1.7286737930734473,2.011648235791982,2.1021613138724704,2.1021613138724704,0.299857096982334
pwcf,19370430.0,0.0702015361352035,0.0698115721009722,0.0709627848091389,0.5513808737456061,1.1282835961924007,1.3807772020595366,1.6095187787359089,1.7286745241536612,1.914777844680172,2.1584316673025272,2.1886271476694703,2.1886271476694703,0.0698115721009722
pwcf,19370528.0,-0.0018635843877527,-0.0018533479020799,-0.0018840705233306,0.5101976338928526,1.0736743238973037,1.3487289515533711,1.5928448390440977,1.716462335215459,1.915198381385632,2.1642965126496443,2.1789070437840907,2.1789070437840907,-0.0018840705233306
pwcf,19370630.0,0.1018335618732439,0.1029505402556596,0.3392251828343474,0.4523705732005232,1.200359519239058,1.4303209627113689,1.6352658497017825,1.7401153249154124,1.9092921300187065,2.1784537830351964,1.8740062833350208,2.1784537830351964,0.1018335618732439
pwcf,19370731.0,-2.7394123728187187,-1.0998207815900218,-0.0189826993596026,0.5149935487723436,1.0259793326323976,1.2697516156516182,1.5422502579069963,1.715692555218598,1.906934942935247,2.178265518702507,1.8746725532999249,2.178265518702507,-2.7394123728187187
pwcf,19370831.0,0.3992871832348428,0.3991543397247343,0.3945896447331599,0.6947275935447129,1.3239164060616215,1.480346269036733,1.6925819685965384,1.8470185768242675,2.007743491046256,2.231220678796404,1.913018666272834,2.231220678796404,0.3945896447331599
pwcf,19370930.0,-0.0356405620155925,-0.0356416148142554,-0.0352558107532416,0.4380499892572043,0.9731715825122792,1.3119029612356978,1.654830806604472,1.8548814184377345,2.021762187965628,2.230233620257492,1.910074845657936,2.230233620257492,-0.0356416148142554
pwcf,19371030.0,-0.2935174702285669,-0.2951912147769974,-0.2904901240816456,0.4427390950468823,0.861179093024236,1.226336503520472,1.5705075086784088,1.7568829215146284,1.920356765064948,2.1304453401784578,1.822593428526595,2.1304453401784578,-0.2951912147769974
pwcf,19371130.0,-0.6847994789934659,-0.674041779236613,-0.6783336491860879,0.3915285414225439,0.7722301144001347,1.1565917072756864,1.5288844773640036,1.7365247496837872,1.9108240325583457,2.1292714671840693,1.8229600687743743,2.1292714671840693,-0.6847994789934659
pwcf,19371231.0,0.0409055409214629,0.0614484610849176,0.0842075101041371,0.0762057167082231,0.6576064271044167,1.0164771035559244,1.4329143621714564,1.704216554948287,1.901860825079555,2.1280033869512924,1.823543883390384,2.1280033869512924,0.0409055409214629
pwcf,19380131.0,0.0603809428840298,0.1146002874479575,-0.0314473836587919,-0.0612856118315362,0.6376611145195484,0.9902373650146497,1.315725106460223,1.488031383915182,1.738391142631198,2.1237664979007222,1.8460478665387512,2.1237664979007222,-0.0612856118315362
pwcf,19380228.0,0.0146802535593197,0.2145183214420243,-0.3639996381510438,-0.1468477164905313,0.5187896001067132,0.8964625757138066,1.2314826362629785,1.3992075669351214,1.679277903694374,2.1217234004136034,1.85388752225846,2.1217234004136034,-0.3639996381510438
pwcf,19380331.0,0.0502865628470824,0.1650107684736625,-0.566861787414082,-0.0004757099678769,0.657379420683371,0.929972838128461,1.2578790704064151,1.4762709435376338,1.7392429941576744,2.1201283453658006,1.84242587125608,2.1201283453658006,-0.566861787414082
pwcf,19380430.0,-0.0713901509391895,-0.7462635270487105,-1.291522003775026,-0.1015222522873905,0.3664871629086447,0.6231097506841977,1.0620432337773758,1.4137036959012208,1.692279103247514,2.026211502252378,1.7527847016649298,2.026211502252378,-1.291522003775026
pwcf,19380531.0,-0.0740204263041165,-1.5149232174399916,-2.2413175943921573,-0.3351766040104161,0.2228140891543912,0.5076924782438205,1.0153464681498128,1.4279505019845058,1.6932715996572627,1.9662719103722808,1.6905226340935868,1.9662719103722808,-2.2413175943921573
pwcf,19380630.0,-0.0609287616608698,-1.031681943349275,-1.8302540077973093,-0.501262716733879,0.1135543403673981,0.4446662260431746,0.8539237265679369,1.1310632158529923,1.468884626706492,1.9583384718529449,1.718540282168536,1.9583384718529449,-1.8302540077973093
