quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total,%_Callable,%_Call15+
2020-04-30,16,5,48,35,95,57,37,18,2,10,40,363,,
2020-05-29,14,5,53,33,95,57,38,20,1,12,40,368,,
2020-06-30,13,7,51,36,94,57,37,19,1,12,40,367,,
2020-07-31,16,5,51,36,94,57,37,19,1,12,40,368,,
2020-08-31,13,6,53,33,94,57,37,18,1,14,40,366,,
2020-09-30,13,7,52,34,94,57,37,18,1,14,40,367,,
2020-10-30,15,5,51,32,96,57,38,19,1,14,40,368,,
2020-11-30,13,6,52,35,94,57,38,17,1,16,40,369,,
2020-12-31,14,7,50,35,93,57,38,17,1,16,40,368,,
2021-01-29,16,5,50,36,94,57,39,18,1,16,40,372,,
2021-02-26,13,5,51,35,94,58,38,19,1,17,40,371,,
2021-03-31,12,8,47,38,91,60,36,19,1,17,40,369,,
2021-04-30,16,5,47,37,90,61,36,19,1,17,40,369,,
2021-05-28,17,5,49,33,93,59,38,18,1,19,40,372,,
2021-06-30,13,8,47,36,89,62,36,19,1,19,40,370,,
2021-07-30,16,5,47,33,92,60,38,19,1,19,40,370,,
2021-08-31,13,6,49,34,88,63,36,18,1,21,40,369,,
2021-09-30,16,7,46,34,89,63,36,18,1,21,40,371,,
2021-10-29,17,6,46,34,92,61,38,18,1,21,40,374,,
2021-11-30,15,5,47,33,91,63,36,17,1,23,40,371,,
2021-12-31,14,6,46,33,91,63,36,17,1,23,40,370,,
2022-01-31,14,6,46,33,91,62,36,17,1,23,40,369,,
2022-02-28,13,6,48,36,91,62,36,16,2,24,40,374,,
2022-03-31,14,6,47,35,91,62,36,16,2,24,40,373,,
2022-04-29,15,5,47,32,94,60,38,16,2,24,40,373,,
2022-05-31,13,5,48,35,91,62,36,16,3,25,40,374,,
2022-06-30,14,7,45,36,91,62,36,16,3,25,40,375,,
2022-07-29,16,5,44,34,94,60,38,16,3,25,40,375,,
2022-08-31,13,6,46,34,91,62,36,15,3,27,40,373,,
2022-09-30,14,6,45,34,92,62,36,15,3,27,40,374,,
2022-10-31,13,6,46,34,92,62,36,15,3,27,40,374,,
2022-11-30,12,6,48,35,91,63,35,15,3,29,40,377,,
2022-12-30,14,7,46,32,94,61,37,15,3,29,40,378,,
2023-01-31,15,5,47,35,91,63,35,15,3,29,40,378,,
2023-02-28,13,5,49,34,95,60,37,15,4,30,40,382,,
2023-03-31,15,6,47,33,95,60,37,15,4,30,40,382,,
2023-04-28,15,5,47,32,96,60,37,15,4,30,40,381,,
2023-05-31,13,6,48,32,96,60,38,14,5,31,40,383,,
2023-06-30,14,7,46,31,97,60,38,14,5,31,40,383,,
2023-07-31,15,6,46,31,97,60,38,14,5,31,40,383,,
2023-08-31,14,5,47,28,99,60,37,14,5,33,40,382,,
2023-09-29,14,6,46,31,99,60,37,14,5,33,40,385,,
2023-10-31,14,5,46,29,99,60,37,14,5,33,40,382,,
2023-11-30,14,5,46,34,98,60,36,14,5,35,40,387,,
2023-12-29,14,6,44,35,98,60,36,14,5,35,40,387,,
2024-01-31,14,6,44,32,98,60,36,14,5,35,40,384,,
